latitude,longitude,dep,arret metro,nomcom,code postal,lieux à visiter,description
48.8338628659, 2.37865830932,75,ESCALE DE LA GARE,Paris,75112,Escale de la gare bibliothèque,"Haltes, escales ou ports fluviaux de plaisance"
48.8543107917, 2.34439662006,75,ESCALE NOTRE DAME - Saint MICHEL,Paris,75104,"Escale ND, Saint-Michel","Haltes, escales ou ports fluviaux de plaisance"
49.0627147102, 1.69993349896,95,ESCALE DE VÉTHEUIL,VETHEUIL,95651,Escale de Vétheuil,"Haltes, escales ou ports fluviaux de plaisance"
48.8619309385, 2.29636503634,75,,Paris,75107,"Escale Bourdonnais, musée du quai Branly","Haltes, escales ou ports fluviaux de plaisance"
48.5372644026, 2.6525409337,77,,MELUN,77288,"Escale melun, port de la reine Blanche","Haltes, escales ou ports fluviaux de plaisance"
48.5280533633, 2.63110299094,77,"40, CHEMIN DES PRAILLONS",BOISSETTES,77038,Port Saint-Jacques,"Haltes, escales ou ports fluviaux de plaisance"
48.8500435797, 2.36771037516,75,11 BOULEVARD DE LA BASTILLE,Paris,75112,Port de l'Arsenal,"Haltes, escales ou ports fluviaux de plaisance"
48.8821664191, 2.71922383454,77,109 QUAI DE LA GOURDINE,LAGNY-SUR-MARNE,77243,Port de Lagny-sur-Marne,"Haltes, escales ou ports fluviaux de plaisance"
48.9735781233, 2.93934111891,77,ROUTE DU MOULIN DE POINCY,POINCY,77369,Port privé du cercle nautique Poincy,"Haltes, escales ou ports fluviaux de plaisance"
48.9966415852, 1.72265311453,78,41 QUAI AUX VINS,LIMAY,78335,Marines de Limay,"Haltes, escales ou ports fluviaux de plaisance"
48.9333274976, 2.03780710583,78,132 RUE DU GÉNÉRAL DE GAULLE,POISSY,78498,Halte de Poissy,"Haltes, escales ou ports fluviaux de plaisance"
48.831931837, 2.49117530263,94,8 RUE DU PORT,NOGENT-SUR-MARNE,94052,Port de plaisance de Nogent-sur-Marne,"Haltes, escales ou ports fluviaux de plaisance"
48.9772033103, 2.17600961319,95,55 QUAI DE LA SEINE,LA FRETTE-SUR-SEINE,95257,Halte de plaisance de la Frette,"Haltes, escales ou ports fluviaux de plaisance"
49.1120644394, 2.2118682305,95,CHEMIN DU HALAGE,L'ISLE ADAM,95313,Halte de l'Isle - Adam,"Haltes, escales ou ports fluviaux de plaisance"
48.8940130608, 2.10901339832,78,,LE PECQ,78481,Zone porturaire du Pecq,"Haltes, escales ou ports fluviaux de plaisance"
48.3428751021, 2.71713374234,77,37 RUE MURGER,BOURRON MARLOTTE,77048,,Offices du tourisme et syndicats d'initiative
49.0246411068, 3.02258225001,77,43 RUE JEAN JAURES,LIZY SUR OURCQ,77257,,Offices du tourisme et syndicats d'initiative
48.9617074521, 2.87777650813,77,1 PLACE DOUMER,MEAUX,77284,,Offices du tourisme et syndicats d'initiative
48.5396372975, 2.66029981449,77,18 RUE PAUL DOUMER,MELUN,77288,,Offices du tourisme et syndicats d'initiative
48.5301925247, 2.543880933,77,71 AVENUE DE FONTAINEBLEAU,ST FARGEAU PONTHIERRY,77407,,Offices du tourisme et syndicats d'initiative
48.7772080378, 1.80696750256,78,3 RUE AMAURY,MONTFORT L AMAURY,78420,,Offices du tourisme et syndicats d'initiative
48.6127136468, 2.48258886123,91,11 PLACE DU COMTE HAYMON,CORBEIL ESSONNES,91174,,Offices du tourisme et syndicats d'initiative
48.6991429304, 2.18513498312,91,"17, RUE DE L YVETTE",ORSAY,91471,,Offices du tourisme et syndicats d'initiative
48.746340473, 2.26688437556,91,"PLACE CHARLES DE GAULLE 
/ VILLA SaintE CHRISTINE",VERRIERES LE BUISSON,91645,,Offices du tourisme et syndicats d'initiative
48.910794258, 2.29295876381,92,9 RUE DE L EGLISE (MAISON DU TOURISME ET DES PROJETS),ASNIERES SUR SEINE,92004,,Offices du tourisme et syndicats d'initiative
48.7791639885, 2.31597000388,92,1 BOULEVARD CARNOT,BOURG LA REINE,92014,,Offices du tourisme et syndicats d'initiative
48.9335365594, 2.29734387948,92,58 RUE PIERRE TIMBAUD,GENNEVILLIERS,92036,,Offices du tourisme et syndicats d'initiative
48.8899844927, 2.19502448122,92,4 RUE DU MARCHE,NANTERRE,92050,,Offices du tourisme et syndicats d'initiative
48.7772886975, 2.29538561922,92,70 RUE DE HOUDAN,SCEAUX,92071,,Offices du tourisme et syndicats d'initiative
48.8542456214, 2.48192836094,94,4 BIS AVENUE CHARLES GARCIA,FONTENAY SOUS BOIS,94033,,Offices du tourisme et syndicats d'initiative
49.0046183688, 2.56700979598,93,AEROPORT CDG - TERMINAL 2D,TREMBLAY-EN-FRANCE,93073,,Offices du tourisme et syndicats d'initiative
48.8200204119, 2.46152168718,75,118 route Pyramide,Paris,75112,Evasion verte,"Espace de loisirs, espace récréatif"
48.8574543713, 2.35334197666,75,52 rue de Rivoli,Paris,75104,Bazar de l'hôtel de ville,"Espace de loisirs, espace récréatif"
48.8625259648, 2.33519981539,75,"99, RUE DE RIVOLI, 75001 PARIS",PARIS,75101,CARROUSEL DU LOUVRE,Centre de congrès et parc d'exposition
48.4097699622, 2.45953634386,91,LE  BOIS DES PAUVRES,MILLY-LA-FORÊT,91405,Le Cyclop de Jean Tinguely,Diffusion de l'art (autre que musée)
48.8684336223, 2.32161949133,75,12 RUE BOISSY D'ANGLAS,Paris 8EME,75108,Fondation d'entreprise Ricard,Diffusion de l'art (autre que musée)
48.8848321249, 2.34421329424,75,2 RUE RONSARD,Paris 18EME,75118,Halle Saint-Pierre,Diffusion de l'art (autre que musée)
48.7479963883, 2.0152948601,78,ROUTE DES GRANGES,MAGNY-LES-HAMEAUX,78356,Musee de Port Royal des Champs,Musée et écomusée
48.8682313051, 2.2218317369,92,PLACE DE LA GARE DE SURESNES LONGCHAMP,SURESNES,92073,Musee d'histoire urbaine et sociale,Musée et écomusée
48.8623000086, 2.34824030396,75,"RUES RAMBUTEAU, PIERRE LESCOT ET BERGER",Paris,75101,Forum des Halles,"Espace de loisirs, espace récréatif"
48.8512698999, 2.3575515282,75,19 BIS RUE Saint-LOUIS-EN-L'ILE,Paris,75104,Eglise Saint-Louis-en-l'ile,Site et monument
48.8585796553, 2.35774876636,75,11 RUE DES BLANCS MANTEAUX,Paris,75104,Galerie d'Architecture,Musée et écomusée
48.8548496071, 2.35636156894,75,17 RUE GEOFFROY L'ASNIER,Paris,75104,Mémorial de la Shoah,Musée et écomusée
48.8444357544, 2.34242067906,75,195 RUE Saint-JACQUES,Paris,75105,Centre de la mer - Institut océanographique,Musée et écomusée
48.8508012241, 2.34122088481,75,15 RUE DE L'ECOLE DE MÉDECINE,Paris,75106,Couvent des Cordeliers,Site et monument
48.8539544788, 2.33440817923,75,3 PLACE Saint-GERMAIN-DES-PRÉS,Paris,75106,Eglise Saint-Germain-des-Prés,Site et monument
48.8483348756, 2.32944108297,75,21 RUE D'ASSAS - INSTITUT CATHOLIQUE DE Paris,Paris,75106,Musée Bible et Terre Sainte,Musée et écomusée
48.8617066002, 2.31785692009,75,126 RUE DE L'UNIVERSITÉ,Paris,75107,Assemblée Nationale,Site et monument
48.8718513036, 2.34209831186,75,10 BOULEVARD MONTMARTRE,Paris,75109,Musée Grévin,Musée et écomusée
48.8755375952, 2.33644414463,75,44 RUE DE LA VICTOIRE,Paris,75109,Synagogue de la rue de la Victoire,Site et monument
48.8695338506, 2.35460612936,75,2 BOULEVARD DE STRASBOURG - ATELIER HOGUET,Paris,75110,Musée de l'eventail,Musée et écomusée
48.8193060827, 2.34343074486,75,"7 L, BOULEVARD JOURDAN",Paris,75114,Maison du Brésil,Site et monument
48.8447883615, 2.27993440518,75,27 RUE DE LA CONVENTION,Paris,75115,Imprimerie nationale,Site et monument
48.8416803906, 2.29963442506,75,23 ALLÉE DE LA 2E DB - JARDIN ATLANTIQUE,Paris,75115,Mémorial du maréchal leclerc de Hauteclocque - musée Jean Moulin,Musée et écomusée
48.8693616712, 2.28487171578,75,9 PLACE VICTOR HUGO,Paris,75116,Eglise Saint-Honoré-d'Eylau,Site et monument
48.8737808116, 2.27144391498,75,88 RUE DE L'ASSOMPTION,Paris,75116,Eglise de ND-de-l'Assomption,Site et monument
48.8553549492, 2.28080596561,75,47 RUE RAYNOUARD,Paris,75116,Maison de Balzac,Musée et écomusée
48.88768267, 2.34067110458,75,12 RUE CORTOT,Paris,75118,Musée de Montmartre,Musée et écomusée
48.8957066098, 2.38966915457,75,30 AVENUE CORENTIN CARIOU,Paris,75119,Cité des sciences et de l'industrie,Musée et écomusée
48.8581027037, 2.92623464076,77,LA CHAPELLE-SOUS-CRÉCY - OFFICE DE TOURISME DU PAYS CRÉÇOIS,CRECY-LA-CHAPELLE,77142,Collégiale de Crécy,Site et monument
48.8196209231, 2.71209355003,77,RUE RUCHERIE,FERRIERES-EN-BRIE,77181,Château de Ferrières,Site et monument
48.3974950215, 2.72474711595,77,2 RUE DES ARCHIVES,FONTAINEBLEAU,77186,Archives nationales - site de fontainebleau,Musée et écomusée
48.3156481372, 2.69088811038,77,SYNDICAT D'INITIATIVE,GREZ-SUR-LOING,77216,Donjon et pont médiéval,Site et monument
48.5657234503, 2.71423390045,77,Château DE VAUX LE VICOMTE,MAINCY,77269,Château de Vaux le Vicomte,Site et monument
48.6456052853, 1.79773492977,78,BERGERIE NATIONALE - PARC DU Château,RAMBOUILLET,78517,Musée du mouton - bergerie nationale,Musée et écomusée
48.8010038702, 2.12375767153,78,1 RUE DU JEU DE PAUME,VERSAILLES,78646,Salle du jeu de paume,Site et monument
48.9212329034, 2.44906198533,93,ESPLANADE CHARLES DE GAULLE - AVENUE JEAN JAURÈS,DRANCY,93029,Mémorial du camp de Drancy,Site et monument
49.0710938454, 2.17136485831,95,RUE DE LA SANSONNE - MANOIR DES COLOMBIÈRES,AUVERS-SUR-OISE,95039,Musée Daubigny,Musée et écomusée
49.0920295091, 2.20174136008,95,PARKING DE LA GARE SNCF DE VALMONDOIS,VALMONDOIS,95628,Musée des tramways à vapeur et des chemins de fer secondaires franç,Musée et écomusée
48.7645706286, 2.67587433268,77,ROUTE DE CHEVRY-COSSIGNY,OZOIR LA FERRIÈRE,77350,Parc zoologique du bois d'Attily,"Espace de loisirs, espace récréatif"
48.7727440549, 2.26476148114,92,102 RUE DE CHATEAUBRIAND,CHATENAY-MALABRY,92019,Arboretum de la vallee-aux-loups,"Espace de loisirs, espace récréatif"
49.1333798279, 2.72181661417,60,RN 330,ERMENONVILLE,60213,Mer de Sable,"Espace de loisirs, espace récréatif"
48.7925435659, 1.98810044159,78,"ROND POINT ERIC TABARLY, RD 912",TRAPPES-EN-YVELINES,78621,Ile de loisirs de St Quentin en Yvelines,"Espace de loisirs, espace récréatif"
48.8880409155, 2.43182055565,93,"HOTEL DE VILLE, RUE DE Paris",ROMAINVILLE,93063,Ile de loisirs de la corniche des forts,"Espace de loisirs, espace récréatif"
48.3406846375, 2.69641977979,77,14 RUE DU MARÉCHAL FOCH,BOURRON-MARLOTTE,77048,Château de Bourron,Site et monument
49.0352460607, 1.57153782444,78,ESCALE DE BONNIÈRES-SUR-SEINE,BONNIÈRES-SUR-SEINE,78089,Escale de Bonnières-sur-seine,"Haltes, escales ou ports fluviaux de plaisance"
48.8514976735, 2.28001025398,75,ESCALE DE PASSY,Paris,75116,Escale maison de la radio - Passy,"Haltes, escales ou ports fluviaux de plaisance"
48.8484661334, 2.36219519106,75,ESCALE HENRI IV,Paris,75104,Escale Henri IV,"Haltes, escales ou ports fluviaux de plaisance"
48.9899634119, 2.11186709898,78,LA CROIX D'ACHÈRES,ACHÈRES,78005,Halte,"Haltes, escales ou ports fluviaux de plaisance"
48.9512928318, 2.93877005941,77,HALTE DE TRILPORT,TRILPORT,77475,Halte,"Haltes, escales ou ports fluviaux de plaisance"
48.94253717, 2.00924735121,78,AVENUE VANDERBILT,CARRIERES-SOUS-POISSY,78123,"Nouvelle marina, port Saint-Louis","Haltes, escales ou ports fluviaux de plaisance"
48.9904999871, 2.08663678776,78,PORT CONFLANS AMBIANCE YACHTING / PK RG,CONFLANS-SAINTE-HONORINE,78172,Port de Conflans,"Haltes, escales ou ports fluviaux de plaisance"
48.6912799524, 2.39161012888,91,RUE DU PORT AUX CERISES,DRAVEIL,91201,Port aux Cerises,"Haltes, escales ou ports fluviaux de plaisance"
48.5698832476, 2.48685884514,91,25 CHEMIN DES ILES,MORSANG-SUR-SEINE,91435,Port privé de Morsang-sur-Seine,"Haltes, escales ou ports fluviaux de plaisance"
48.8891666275, 2.16454301998,92,11 PLACE DES IMPRESSIONNISTES,RUEIL-MALMAISON,92063,Halte fluviale de Rueil,"Haltes, escales ou ports fluviaux de plaisance"
48.8536241272, 2.53913397247,93,PORT DE PLAISANCE LA HAUTE-ILE,NEUILLY-SUR-MARNE,93050,Port de plaisance de Neuilly-sur-Marne,"Haltes, escales ou ports fluviaux de plaisance"
48.9413423015, 2.34090092713,93,FACE STADE DE FRANCE,SAINT-DENIS,93066,Halte de plaisance,"Haltes, escales ou ports fluviaux de plaisance"
48.8004414906, 2.60764450731,77,107 AVENUE DE LA REPUBLIQUE,PONTAULT COMBAULT,77373,,Offices du tourisme et syndicats d'initiative
48.5614627264, 3.28289933815,77,CHEMIN DE VILLECRAN,PROVINS,77379,,Offices du tourisme et syndicats d'initiative
48.7050333621, 1.98603150667,78,9 GRANDE RUE,DAMPIERRE EN YVELINES,78193,,Offices du tourisme et syndicats d'initiative
48.5724637571, 1.93878013188,78,"L ORANGERIE, RUE DES REMPARTS
Saint ARNOULT EN YVELINES",SAINT ARNOULT EN YVELINES,78537,,Offices du tourisme et syndicats d'initiative
48.5292638278, 2.01109944891,91,PLACE DU GENERAL DE GAULLE,DOURDAN,91200,,Offices du tourisme et syndicats d'initiative
48.8355163583, 2.2401150852,92,25 RUE ANDRE MORIZET,BOULOGNE BILLANCOURT,92012,,Offices du tourisme et syndicats d'initiative
48.857862703, 2.43692048536,93,1 RUE KLEBER,MONTREUIL,93048,,Offices du tourisme et syndicats d'initiative
48.9096759931, 2.33289997773,93,30 AVENUE GABRIEL PERI,SAINT-OUEN,93070,,Offices du tourisme et syndicats d'initiative
49.1323066123, 2.35497515785,95,"17, RUE PIERRE BROSSOLETTE",ASNIERES SUR OISE,95026,,Offices du tourisme et syndicats d'initiative
48.9691955989, 2.30520749499,95,"81, RUE DU GENERAL DE GAULLE",ENGHIEN LES BAINS,95210,,Offices du tourisme et syndicats d'initiative
48.8298181878, 2.80662207781,77,route de camp davy crockett,VILLENEUVE LE COMTE,77508,Parcours aventure Davy Crockett,"Espace de loisirs, espace récréatif"
48.8403725258, 2.34143825158,75,1 PLACE ALPHONSE LAVERAN,PARIS,75105,Musée du service de santé des armées,Musée et écomusée
